band,Pop,SITE,Year,bandyear,Sex,age,CI1,RS,mRWL,mLTS,mRTS,maxTS,Mass,Date,Date2,Julian,T_Avg.Brightness,T_Hue,T_Chrom,R_Avg.Brightness,R_Hue,R_Chrom,B_Avg.Brightness,B_Hue,B_Chrom,V_Avg.Brightness,V_Hue,V_Chrom,colordate,T_tcs.h.theta,T_tcs.h.phi,T_tcs.r.vec,T_tcs.r.achieved,T_sum.B2,R_tcs.h.theta,R_tcs.h.phi,R_tcs.r.vec,R_tcs.r.achieved,R_sum.B2,B_tcs.h.theta,B_tcs.h.phi,B_tcs.r.vec,B_tcs.r.achieved,B_sum.B2,V_tcs.h.theta,V_tcs.h.phi,V_tcs.r.vec,V_tcs.r.achieved,V_sum.B2
2540-44548,CO,Schaap,2008,2540-44548_2008,M,,137,5,122.1666667,91.16666667,83.33333333,91.16666667,20,51608,5/16/08,137,9.866809381,694.15,0.565139811,18.69968903,679.12,0.46956466,29.79151527,681.1433333,0.442028568,25.10581122,614.75,0.450382515,2540-44548.51608,-0.144964617,-0.690484294,0.26837806,0.683527108,9.592715301,0.018768513,-0.835553221,0.211149784,0.62600834,18.28471253,0.021837475,-0.877094126,0.185429706,0.569246173,29.19539028,0.014264531,-0.852913092,0.192349715,0.579607501,24.58506182
2540-44550,CO,Schaap,2008,2540-44550_2008,F,,140,8,118,79,79.5,79.5,18.5,51608,5/16/08,137,,,,36.31447271,619.3933333,0.417899562,26.04272559,667.7733333,0.503905983,16.08708112,660.07,0.56217991,2540-44550.51608,,,,,,0.031543627,-0.888596911,0.162771681,0.505482115,35.67192568,-0.031243635,-0.817481093,0.238258877,0.694497097,25.38611789,-0.090860087,-0.71370962,0.2761328,0.722605082,15.62370962
2540-44551,CO,Schaap,2008,2540-44551_2008,F,,137,0,121,84.5,85,85,19,51608,5/16/08,137,16.94648089,685.1066667,0.563622574,30.41287414,611.7433333,0.47427713,28.16142297,644.1566667,0.465381866,15.94147421,617.7666667,0.546521702,2540-44551.51608,-0.173840552,-0.780803983,0.273868154,0.768289409,16.45891715,0.00111313,-0.951312159,0.229547904,0.745895947,29.67819799,-0.031090026,-0.880287849,0.207758199,0.640781808,27.5553087,-0.068684128,-0.743317718,0.272552251,0.737673577,15.49003859
2540-44552,CO,Schaap,2008,2540-44552_2008,F,,173,8,118.5,76,75.5,76,18.5,51608,5/16/08,137,15.21097463,688.49,0.559279188,29.02719463,593.0733333,0.475152527,27.9169137,588.7533333,0.448786732,21.64658988,673.77,0.515103187,2540-44552.51608,-0.089775062,-0.720880725,0.27642303,0.729774371,14.77225075,0.025158876,-0.838272128,0.21909859,0.64909708,28.36010107,0.039166861,-0.884013194,0.196890467,0.608893311,27.33109692,-0.046987057,-0.756349882,0.242408091,0.665217069,21.09474133
2540-44553,CO,Schaap,2008,2540-44553_2008,F,,159,5,119,76.33333333,75.5,76.33333333,17.5,51608,5/16/08,137,14.69807929,608.77,0.539177458,24.52818678,632.0733333,0.465161755,18.62311551,640.47,0.512774859,27.63130613,573.4233333,0.431285329,2540-44553.51608,-0.027825232,-0.793909224,0.276462978,0.787276454,14.28409465,0.031550227,-0.848488085,0.208683065,0.626201527,23.98185376,0.00291849,-0.798052628,0.252624207,0.723440139,18.1295814,0.056318658,-0.885448083,0.180544474,0.55910475,27.09233164
2540-44554,CO,Schaap,2008,2540-44554_2008,M,,132,8,122,90,90,90,18.5,51608,5/16/08,137,11.09686446,648.0866667,0.579159802,38.81094559,601.45,0.431334475,27.51385261,572.06,0.473757948,22.20529695,624.06,0.435231196,2540-44554.51608,-0.149864675,-0.670544911,0.279485403,0.694679173,10.77313137,0.027874876,-0.94393134,0.183216,0.593973327,38.0509511,-0.021769665,-0.846012162,0.213993648,0.639346465,26.89016982,0.015954661,-0.885236278,0.17796148,0.550348778,21.77079701
2540-44555,CO,Make Believe,2008,2540-44555_2008,M,,159,8,119,89.5,86.83333333,89.5,17.5,51608,5/16/08,137,14.95374712,620.4333333,0.494966833,15.08224854,670.4133333,0.534222636,19.84332616,647.7466667,0.52271148,20.1967745,653.43,0.545431845,2540-44555.51608,-0.106014586,-0.800068829,0.218997763,0.626952381,14.60334414,-0.086190841,-0.736661563,0.253639482,0.681550891,14.68114349,-0.088803555,-0.759188517,0.242532453,0.665569145,19.33514198,-0.095784055,-0.740262421,0.26265517,0.708911345,19.64001243
2540-44556,CO,Make Believe,2008,2540-44556_2008,M,,154,4,118.5,94,93.66666667,94,19.5,51608,5/16/08,137,13.15282958,667.1133333,0.586512225,32.49184009,620.7266667,0.448224577,21.78932716,577.0966667,0.475073305,24.7647977,595.0766667,0.472936163,2540-44556.51608,-0.153251351,-0.67785507,0.28910827,0.725131922,12.75824514,-0.000100739,-0.850713688,0.186842635,0.560540444,31.8368936,0.025811482,-0.871640481,0.223281498,0.683437175,21.27216134,-0.013208542,-0.800545422,0.207148656,0.594619041,24.21782278
2540-44557,CO,Make Believe,2008,2540-44557_2008,F,,,,118.1666667,77.16666667,77.83333333,77.83333333,18.5,51608,5/16/08,137,17.15867334,662.1233333,0.524478262,30.99230212,588.4066667,0.417732572,26.61994742,595.4566667,0.452244969,22.4855116,601.42,0.415981004,2540-44557.51608,-0.126323327,-0.79469443,0.245581236,0.691816328,16.71954708,0.010633016,-0.868897371,0.159462676,0.487405392,30.45668811,-0.00542819,-0.820228484,0.189228504,0.552911857,26.07558542,0.020920606,-0.981883308,0.170776478,0.566133067,22.07109326
2540-44558,CO,Make Believe,2008,2540-44558_2008,F,,140,7,119,86,83.83333333,86,18.5,51608,5/16/08,137,20.0924243,670.1466667,0.51086895,41.8838421,600.4633333,0.400676733,47.1859324,607.7966667,0.381088057,34.74035937,609.4266667,0.376528931,2540-44558.51608,-0.052417889,-0.756157238,0.173691699,0.476702065,28.67894671,0.089463267,-0.930972308,0.165790373,0.531879274,41.81427868,0.078571646,-0.898761195,0.178007834,0.55720963,35.39276073,0.152045739,-1.07256792,0.129995036,0.456757338,30.58960973
2540-44559,CO,Blue Cloud,2008,2540-44559_2008,F,,139,4,123,86,83,86,24,51908,5/19/08,140,10.06870122,648.0633333,0.560659828,17.23815991,569.0666667,0.47371645,25.44251544,601.4566667,0.442333686,27.26347538,639.13,0.471943672,2540-44559.51908,-0.046869176,-0.784150201,0.293900113,0.829062254,9.762232576,0.06907131,-0.876740021,0.230124704,0.705973556,16.83106947,0.049847493,-0.880839109,0.191215833,0.58969477,24.92006115,-0.005374028,-0.876091038,0.215868642,0.662702241,26.63653467
2540-44560,CO,Blue Cloud,2008,2540-44560_2008,F,,,,113,80,80.16666667,80.16666667,19,51908,5/19/08,140,8.138020197,670.1466667,0.551590382,26.61684694,631.8,0.442986374,27.61267802,607.4733333,0.475146937,12.40618144,694.15,0.5593782,2540-44560.51908,-0.140656809,-0.74331908,0.263239508,0.712480395,7.914500658,-0.01824708,-0.795459739,0.176648855,0.504686633,26.11204094,-0.013540195,-0.874749113,0.22022697,0.675825158,26.97106222,-0.09290987,-0.719416757,0.275012366,0.72467459,12.05213336
2540-44561,CO,Maya's,2008,2540-44561_2008,M,,139,4,120,88,86,88,17.5,51908,5/19/08,140,9.091217493,681.0766667,0.550099609,30.28190502,607.1533333,0.440138526,22.039665,626.4433333,0.488423242,17.67581639,639.13,0.503975251,2540-44561.51908,-0.137190413,-0.744261384,0.262145279,0.709477011,8.841486841,-0.012687052,-0.874683581,0.18008854,0.548153217,29.70863506,-0.021538785,-0.783252008,0.222317629,0.62685185,21.52379025,-0.057455697,-0.747020408,0.22884731,0.621964595,17.24835199
2540-44562,CO,Maya's,2008,2540-44562_2008,F,,133,0,119,79,77,79,21,51908,5/19/08,140,12.42365181,670.1466667,0.559342187,28.38697162,610.41,0.425990205,37.66503489,622.4466667,0.433589422,26.85938307,622.14,0.484266705,2540-44562.51908,-0.155904193,-0.72186183,0.265058829,0.699016206,12.07785153,0.012132753,-0.858511611,0.168126361,0.509434019,27.86986765,-0.044070746,-0.864688867,0.169927659,0.519470729,36.96839725,-0.017299845,-0.846515647,0.224432723,0.672270218,26.22086596
2540-44563,CO,Maya's,2008,2540-44563_2008,M,,,,119,98,97,98,20,51908,5/19/08,140,6.932403105,694.15,0.590074947,15.3611322,683.45,0.504996723,16.4308199,636.4066667,0.496937467,13.82840077,676.7766667,0.542629491,2540-44563.51908,-0.17712828,-0.688537456,0.284588249,0.723315956,6.727866598,-0.0271806,-0.776568554,0.238965707,0.66917148,14.97933667,-0.029079129,-0.807583729,0.233497556,0.674871692,16.02624704,-0.073063002,-0.729662161,0.262914974,0.699573927,13.4594086
2540-44564,CO,Maya's,2008,2540-44564_2008,F,,167,0,116,82,80,82,15.5,51908,5/19/08,140,7.998368052,694.15,0.601508816,28.39091988,596.7733333,0.462131629,33.66066875,639.6225,0.440567345,25.24381839,662.8133333,0.48330141,2540-44564.51908,-0.139633224,-0.766307191,0.316642201,0.877220493,7.738085659,0.018500702,-0.83191779,0.203906895,0.602918031,27.77321252,0.018949183,-1.002500382,0.195155549,0.657668147,33.06661524,-0.018265297,-0.813879583,0.217691018,0.630252511,24.66730332
2540-44565,CO,Maya's,2008,2540-44565_2008,F,,,,122,84,86.16666667,86.16666667,19.5,51908,5/19/08,140,10.31033684,687.8,0.605024605,25.33028326,587.1366667,0.455103373,33.76908613,594.5033333,0.437949657,20.61588216,595.7466667,0.477099599,2540-44565.51908,-0.113113679,-0.721152474,0.320594086,0.845177921,9.97163788,0.072402317,-0.882760806,0.207355219,0.640648221,24.76826058,0.032067301,-0.861826737,0.181303616,0.550376238,33.10534515,-0.003170869,-0.850070569,0.217995736,0.655140495,20.13561231
2540-44566,CO,Maya's,2008,2540-44566_2008,F,,131,0,118.6666667,83,81,83,22.5,,,,17.00663462,622.46,0.541380134,37.19327758,597.7833333,0.448060899,42.03483158,613.7733333,0.422292051,23.23937773,628.8066667,0.517318404,2540-44566.XXXXX,-0.102716684,-0.756909398,0.262173629,0.717897843,16.53928111,-0.016699006,-0.874450979,0.189425695,0.581132371,36.43022147,-0.013684987,-0.978677845,0.172578023,0.571246457,41.25591247,-0.024563093,-0.777810868,0.250334968,0.702662049,22.62449715
2540-44567,CO,Maya's,2008,2540-44567_2008,M,,153,4,119.8333333,91.83333333,88.66666667,91.83333333,18.5,62408,6/24/08,176,23.8764238,654.73,0.464419006,27.58930863,610.07,0.47967361,21.2556206,629.1666667,0.484425703,24.86047238,642.4133333,0.503616838,2540-44567.62408,-0.083650107,-0.890068538,0.20025534,0.623468346,23.36761768,-0.021283944,-0.781847078,0.212515694,0.598559661,26.96206535,-0.027522034,-0.860716647,0.224492971,0.679379454,20.74762817,-0.077498565,-0.861530317,0.240058248,0.727447409,24.22867877
2540-44568,CO,Maya's,2008,2540-44568_2008,F,,153,4,114,74,73,74,20.5,51908,5/19/08,140,22.76775146,620.0933333,0.443544246,45.36714422,591.08,0.396480784,39.00400851,567.0633333,0.41229264,40.83249775,615.7933333,0.408150396,2540-44568.51908,-0.040498948,-1.022745124,0.202475693,0.689761604,22.27900066,0.05757322,-1.094737737,0.162271235,0.577083468,44.58375755,0.103114179,-1.046022144,0.181492987,0.627315593,38.25549289,0.042768074,-1.102879799,0.178503926,0.637148277,40.06840286
2540-44569,CO,Maya's,2008,2540-44569_2008,M,,154,4,117.5,99,100.5,100.5,20.5,51908,5/19/08,140,9.616041729,687.8,0.5900118,23.49238074,626.47,0.481264939,29.85540811,593.14,0.452715037,16.80502788,672.0933333,0.556407394,2540-44569.51908,-0.175565001,-0.666655763,0.283862748,0.702041565,9.330334836,-0.004882906,-0.837448828,0.220063198,0.653953144,22.93821137,0.008908874,-0.829238395,0.192229347,0.567054658,29.234884,-0.085033539,-0.731011811,0.27601063,0.73578779,16.32135135
2540-44570,CO,Maya's,2008,2540-44570_2008,F,,154,4,122.5,86,81,86,21.5,51908,5/19/08,140,21.85042831,645.1166667,0.477359593,37.18498531,611.7733333,0.416612973,29.4225333,613.0666667,0.453832981,26.19039125,559.7266667,0.414875096,2540-44570.51908,-0.031760174,-0.801369114,0.209828221,0.602855058,21.35478486,0.046101666,-0.886012465,0.160329323,0.49660297,36.5255612,0.028699993,-0.844649918,0.195804391,0.585350273,28.79809732,0.084572883,-0.966313745,0.170300597,0.560321216,25.70421259
2540-44571,CO,Shangri-La,2008,2540-44571_2008,F,,183,4,119.8333333,81.5,79,81.5,18.75,52008,5/20/08,141,22.39926907,641.0933333,0.520273384,30.2668905,600.3933333,0.4547322,35.06093323,624.4233333,0.431235222,29.15419312,610.05,0.469362752,2540-44571.52008,-0.058118893,-0.779688489,0.246487652,0.69289196,21.81512783,0.008100475,-0.815201711,0.19306352,0.562238579,29.64551253,0.062889857,-0.9842073,0.189793441,0.632047285,34.3498925,0.029878265,-0.878150401,0.216595673,0.666444009,28.48670025
2540-44572,CO,Shangri-La,2008,2540-44572_2008,M,,142,5,117,,84,84,18.5,52008,5/20/08,141,9.703635119,675.42,0.587418327,22.13748122,651.56,0.501177921,24.46876648,617.4166667,0.486369333,21.80127408,649.74,0.505810777,2540-44572.52008,-0.148672179,-0.677792875,0.288547523,0.723675113,9.41501603,-0.030354475,-0.78632862,0.230695614,0.651549355,21.59269479,-0.040045638,-0.854738619,0.224156558,0.675396238,23.88296591,-0.089930746,-0.756192881,0.226778627,0.622414725,21.27783556
2540-44573,CO,Shangri-La,2008,2540-44573_2008,M,,157,2,123.6666667,101,98.16666667,101,17,52008,5/20/08,141,8.689472041,670.4466667,0.604382632,25.71301302,638.7,0.51694492,29.79914655,637.8033333,0.458917054,18.24257436,638.4166667,0.530290956,2540-44573.52008,-0.151658967,-0.672404106,0.305358635,0.760524139,8.418012735,-0.036901088,-0.801052461,0.249143098,0.715024092,25.03826126,-0.037229659,-0.906696106,0.198808902,0.625670366,29.15716821,-0.077973076,-0.73038622,0.251461873,0.670914184,17.76446686
2540-44574,CO,Shangri-La,2008,2540-44574_2008,M,,183,4,115,88,89,89,19,52008,5/20/08,141,19.74843499,684.0766667,0.488884178,25.06885128,624.7233333,0.509785183,23.92468302,591.42,0.519942033,16.0907992,670.4666667,0.560490409,2540-44574.52008,-0.071617631,-0.759360878,0.210690209,0.574471298,19.32034378,-0.036550667,-0.762951666,0.23839609,0.658496705,24.43674232,-0.062081618,-0.801537749,0.251705019,0.723207606,23.28924806,-0.092651293,-0.705221337,0.2752788,0.71322081,15.63191286
2540-44575,CO,Shangri-La,2008,2540-44575_2008,F,,157,2,114,79,79,79,21.75,52008,5/20/08,141,22.36187164,669.8266667,0.513728553,36.91768436,620.0866667,0.441840285,33.97054565,595.7366667,0.463464867,21.60721699,643.13,0.526403779,2540-44575.52008,-0.115894521,-0.858474201,0.245729139,0.742342212,21.77932187,0.009237945,-1.024293915,0.204337592,0.697761313,36.12644193,0.001693733,-0.919445142,0.212458651,0.67336377,33.20341872,-0.028657107,-0.79913087,0.260457338,0.746513943,21.01619535
2540-44576,CO,Shangri-La,2008,2540-44576_2008,F,,142,5,119.3333333,76,74,76,19.5,52008,5/20/08,141,14.49050676,694.15,0.571774597,43.74002066,598.37,0.410755202,35.61716558,587.09,0.42531089,36.43453063,583.14,0.386081375,2540-44576.52008,-0.128451885,-0.710650916,0.283974533,0.739200843,14.06724641,0.060908852,-0.964610712,0.164228567,0.539721438,42.7434034,0.051629614,-0.912492211,0.173540133,0.549010581,34.93930512,0.103947204,-0.998393983,0.142594791,0.477395669,35.87060011
2540-44577,CO,Shangri-La,2008,2540-44577_2008,F,,154,7,114.5,78,79.5,79.5,19,52008,5/20/08,141,18.86565448,671.4266667,0.514744396,21.740554,603.4633333,0.427475509,30.41534018,599.7233333,0.441977872,18.26939242,664.43,0.527138866,2540-44577.52008,-0.069356332,-0.739732277,0.237586778,0.63963763,18.39645719,0.014250865,-0.879931163,0.170923393,0.524914244,21.35002172,0.002400477,-0.87228732,0.18516784,0.567576439,29.81052334,-0.041617178,-0.759142503,0.255638108,0.7037498,17.78055206
2540-44578,CO,Struther,2008,2540-44578_2008,F,,171,4,115,77,76,77,17.75,52008,5/20/08,141,27.73717894,593.3433333,0.458042186,45.73481622,595.0633333,0.406347047,47.77268236,604.4033333,0.401756352,27.99706276,598.37,0.484171419,2540-44578.52008,-0.126291586,-1.00726635,0.20697752,0.69830414,27.12704339,0.058795576,-1.019591812,0.165499996,0.564303088,44.92460972,-0.014225227,-1.110064109,0.165857483,0.589194182,46.94248642,-0.027330097,-0.876636708,0.226215516,0.694253165,27.32262037
2540-44579,CO,Struther,2008,2540-44579_2008,F,,,,120.6666667,83,84.33333333,84.33333333,18.5,52008,5/20/08,141,7.625058087,665.09,0.589779489,28.82570956,636.4133333,0.475545118,29.9885116,607.4066667,0.441738756,30.94301235,617.7366667,0.433475835,2540-44579.52008,-0.110169763,-0.718965365,0.303467487,0.799089619,7.38696568,-0.016626881,-0.78517319,0.206696763,0.584403751,28.18759415,0.036639499,-0.850849752,0.184917084,0.556578349,29.39066786,0.028481151,-0.894087158,0.178559508,0.55707836,30.33644016
2540-44580,CO,Struther,2008,2540-44580_2008,M,,171,4,123,90.5,89,90.5,19,52008,5/20/08,141,13.27130396,681.45,0.553883484,26.27637656,594.7566667,0.467134782,31.89157086,620.76,0.415573462,16.32918928,601.7766667,0.547449723,2540-44580.52008,-0.146388013,-0.722679909,0.261265664,0.691247147,12.90385436,-0.035892097,-0.764315949,0.196424631,0.542047307,25.7360945,0.020449595,-0.918605945,0.162437317,0.517074504,31.32790522,-0.101985586,-0.745251209,0.267882135,0.726383534,15.87281106
2540-44581,CO,Struther,2008,2540-44581_2008,F,,157,7,119,75,75,75,17.25,52008,5/20/08,141,36.32204156,614.3933333,0.454792656,31.22626607,598.3933333,0.490562454,40.26753046,588.0233333,0.432458008,21.72095343,639.1066667,0.533794991,2540-44581.52008,-0.20376633,-1.104154512,0.214421361,0.76598262,35.50895086,-0.032585303,-0.840642805,0.227493106,0.678083508,30.46683485,-0.038377891,-0.992370315,0.18440642,0.616057699,39.4725834,-0.07976468,-0.766189761,0.259413566,0.719300777,21.13096493
2540-44582,CO,Struther,2008,2540-44582_2008,F,,143,5,113.8333333,83,80.66666667,83,20,52008,5/20/08,141,19.15312853,628.8233333,0.529159426,41.20863195,561.7533333,0.371356843,44.18545235,583.0933333,0.378362711,31.731335,589.3866667,0.447197306,2540-44582.52008,-0.081609188,-0.724410411,0.249246669,0.659835553,18.65319326,0.168335431,-1.053158866,0.134714865,0.466581369,40.59613776,0.104820842,-1.122521405,0.146564639,0.528224517,43.49361516,0.029217534,-0.982959507,0.206812636,0.687815306,31.03821003
2540-44583,CO,Struther,2008,2540-44583_2008,F,,,,114.5,79,80.5,80.5,18,52008,5/20/08,141,17.90142798,606.14,0.512882885,44.39118044,617.14,0.367971983,36.49912819,561.73,0.402482192,27.21515991,635.0666667,0.497670151,2540-44583.52008,-0.032375352,-0.821606518,0.251128077,0.735557775,17.42780761,0.036609595,-1.010342342,0.1167554,0.395238852,43.80727723,0.035856388,-0.985140766,0.156006777,0.520117088,35.88098441,-0.025032897,-0.848246007,0.238619275,0.715846959,26.5291683
2540-44584,CO,Cargill,2008,2540-44584_2008,F,,141,10,119,75,75,75,20.75,52208,5/22/08,143,20.90220981,607.7433333,0.518485815,39.51591254,583.7233333,0.428492434,43.69883625,617.78,0.392819198,38.46764714,624.1033333,0.44726691,2540-44584.52208,-0.069491277,-0.775958324,0.247319524,0.692669435,20.35750074,0.008872325,-0.917586019,0.174706349,0.55480938,38.76211646,0.041868525,-1.005233609,0.145211356,0.489515036,43.00110666,0.037245541,-0.972362817,0.203446127,0.671212505,37.63371226
2540-44585,CO,Cargill,2008,2540-44585_2008,F,,147,7,122,79,78,79,21,52208,5/22/08,143,24.29264947,645.4366667,0.492366151,40.73401686,561.73,0.429599173,47.32628025,611.0966667,0.378756644,20.39946269,628.0966667,0.535711381,2540-44585.52208,-0.076836015,-0.811317402,0.219213346,0.632652616,23.72732796,0.048798331,-0.908207235,0.179537749,0.565832177,39.94734238,0.131295736,-1.08227758,0.143523658,0.506586263,46.58479376,-0.045659141,-0.749382711,0.264330056,0.719785315,19.83945273
2540-44586,CO,Cargill,2008,2540-44586_2008,M,,146,5,119,91,90.33333333,91,16,52208,5/22/08,143,41393.30233,20.72774278,660.7433333,29.1969763,612.4033333,47253.88333,640.7933333,0.525964879,0.481969982,20.30831848,669.74,0.511532538,2540-44586.52208,-0.090155901,-0.776459052,0.205116285,0.574512446,20.27503442,-0.017077447,-0.868106253,0.222509524,0.679249806,28.50355985,-0.034147807,-0.795323585,0.258969744,0.737604669,23.02183282,-0.068157494,-0.752104309,0.233954761,0.639472785,19.80671156
2540-44587,CO,Cargill,2008,2540-44587_2008,M,,147,7,117.6666667,97,93.66666667,97,15,52208,5/22/08,143,9.676654482,688.49,0.609826954,35.31331264,625.7533333,0.426632792,25.3140661,623.74,0.480263804,18.18847772,676.03,0.546838658,2540-44587.52208,-0.177434578,-0.657405243,0.303542856,0.742038029,9.376624459,0.012251792,-0.860163263,0.16452013,0.498637888,34.67373497,-0.001349745,-0.837851497,0.220160475,0.654616994,24.72107009,-0.103307018,-0.762444366,0.265806257,0.734349299,17.6800822
2540-44588,CO,Cargill,2008,2540-44588_2008,F,,143,7,116.6666667,84.16666667,84,84.16666667,21,52208,5/22/08,143,19.672668,670.0733333,0.521022381,44.30598247,562.06,0.398335321,33.22680387,618.79,0.388275401,25.28312285,596.38,0.43060445,2540-44588.52208,-0.068102686,-0.744918208,0.245261795,0.663452537,19.16801718,0.08287028,-0.976414405,0.152856431,0.506486269,43.56544178,0.101046232,-0.986266018,0.143221474,0.476028337,32.72852946,0.094346343,-0.943332477,0.188194749,0.608314802,24.77262007
2540-44589,CO,Fisher,2008,2540-44589_2008,F,,139,4,115,81,80,81,21,52308,5/23/08,144,22.14112702,660.4366667,0.482867247,35.27424503,599.1133333,0.436939986,35.18391203,595.1433333,0.432218943,23.80916742,640.1433333,0.503886996,2540-44589.52308,-0.042090901,-0.779806945,0.211677304,0.594720829,21.64691159,0.001148793,-0.889068949,0.180826819,0.561537826,34.58970896,0.030170928,-0.94588005,0.184571148,0.598601852,34.48902131,-0.011314598,-0.848001179,0.242085964,0.725604389,23.1995416
2540-44590,CO,Fisher,2008,2540-44590_2008,M,,156,9,115.3333333,87.16666667,87.83333333,87.83333333,16.5,52308,5/23/08,144,14.92899449,687.8,0.566376237,23.00470038,595.4133333,0.532841473,15.94857503,669.8266667,0.480237287,16.39401853,656.82,0.566832546,2540-44590.52308,-0.138060459,-0.688625695,0.273263852,0.694601442,14.50314691,-0.025702782,-0.789847105,0.267906056,0.760977758,22.36075626,-0.002766839,-0.809196665,0.218991767,0.633149709,15.58294301,-0.095777428,-0.734942752,0.284136369,0.762088785,15.90986473
2540-44591,CO,Fisher,2008,2540-44591_2008,M,,154,4,118.1666667,,84,84,16.5,52308,5/23/08,144,21.3512003,652.4533333,0.527933369,40.29457386,596.44,0.419215709,30.04205492,694.15,0.426712259,24.74798097,615.7866667,0.483292524,2540-44591.52308,-0.084164286,-0.711691174,0.217172269,0.566958208,15.83856959,-0.004134359,-0.774828612,0.184816499,0.517186718,32.62176953,-0.012382766,-0.764852435,0.214959662,0.595363204,20.27934146,0.007719393,-0.809858879,0.198232681,0.574158586,23.41985638
2540-44592,CO,Fisher,2008,2540-44592_2008,M,,146,8,125.4,96,95,96,19.5,52308,5/23/08,144,17.6306024,621.82,0.484464456,24.75533484,646.1433333,0.495859879,18.09540694,604.4,0.511500798,18.94977466,614.4033333,0.503219441,2540-44592.52308,-0.085051121,-0.879256324,0.221434281,0.678631269,17.2177631,-0.028092914,-0.796426177,0.227411211,0.649934409,24.15268294,-0.036770957,-0.779534194,0.243828732,0.684741161,17.63150827,-0.07154453,-0.745799791,0.222610818,0.604189344,18.4983009
2540-44593,CO,Fisher,2008,2540-44593_2008,F,,142,8,113,71,71,71,21.5,60608,6/6/08,158,20.864334,630.74,0.479855555,30.06726924,621.82,0.487076986,24.65451494,614.3733333,0.472051675,25.5363991,631.76,0.428878273,2540-44593.60608,-0.047465286,-0.827105457,0.213174776,0.62757218,20.38914645,-0.002481366,-0.829496814,0.226914671,0.668978829,29.34096901,0.016739695,-0.843648211,0.215429026,0.643485832,24.08536162,0.028238996,-0.899480105,0.175330476,0.54895755,25.04694678
